SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA
-119	0	789	0	1	143	1	0.024752475	0.014851485	0.012376238	0.004950495	0.014851486	0.017326733	0.007425743	0.012376238	0.004950495	0.012376238	0.012376238	0.007425743	0.00990099	0.007425743	0.009900991	0.002475248	0.009900991	0.004950495	0.012376238	0.007425743	0.014851486	0.007425743	0.007425743	0.004950496	0.004950496	0.004950496	0.002475248	0.002475248	0.002475248	0.004950496	0.00990099	0.009900991	0.004950495	0.002475248	0.007425743	0.014851486	0.007425743	0.00990099	0.002475248	0.002475248	0.007425743	0.007425743	0.002475248	0.002475248	0.004950496	0.004950495	0.004950496	0.004950495	0.004950495	0.00990099	0.002475248	0.007425743	0.007425743	0.017326733	0.007425743	0.002475248	0.017326733	0.007425743	0.007425743	0.012376238	0.017326733	0.012376238	0.004950496	0	0.007425743	0.004950495	0.00990099	0.00990099	0.00990099	0.004950495	0.00990099	0.004950496	0.002475248	0	0.002475248	0.007425743	0.014851486	0.019801981	0	0	0	0.014851486	0.004950496	0.00990099	0.007425743	0.00990099	0.007425743	0.00990099	0.012376238	0.004950496	0.004950496	0	0.002475248	0	0.014851486	0.004950496	0.012376238	0.004950496	0.002475248	0.004950495	0.017326733	0.012376238	0.002475248	0.007425743	0.012376238	0.014851485	0.004950496	0.002475248	0.009900991	0	0.007425743	0.004950495	0.012376238	0.002475248	0.004950495	0.004950495	0.004950495	0.004950496	0.004950495	0.002475248	0.004950496	0.009900991	0	0.002475248	0.012376238	0.012376238	0.007425743	0.004950495	0	0	0.014851485	0.002475248	0.002475248	0.01980198	0.002475248	0.004950495
-64.6	0	0	-51	1	187	0	0.014084507	0	0.021126761	0	0.014084508	0.007042254	0	0	0	0.014084508	0.021126761	0	0.007042254	0.007042254	0	0	0	0	0.014084508	0	0	0.007042254	0.007042254	0.007042254	0.007042254	0.007042254	0	0.007042254	0	0.007042254	0.007042254	0	0	0.007042254	0.007042254	0.021126761	0.014084508	0.007042254	0	0.021126761	0.014084508	0.042253522	0.007042254	0	0.007042254	0	0.007042254	0	0.007042254	0.028169014	0.007042254	0.014084508	0.035211268	0.014084508	0	0.014084508	0	0	0	0	0.007042254	0	0.007042254	0	0	0.021126761	0.021126761	0.007042254	0.028169014	0.007042254	0	0	0.007042254	0.007042254	0.014084508	0	0.007042254	0	0	0.007042254	0.035211268	0.007042254	0	0.007042254	0.007042254	0.007042254	0	0	0	0.014084507	0.014084508	0.007042254	0.007042254	0	0.021126761	0.021126761	0.007042254	0.021126761	0	0.007042254	0.014084507	0.007042254	0	0	0.007042254	0.007042254	0.007042254	0.007042254	0.007042254	0	0	0.021126761	0.014084507	0	0	0.014084507	0.007042254	0.014084508	0	0.021126761	0.007042254	0	0.007042254	0.007042254	0.014084508	0.014084508	0.007042254	0	0.007042254	0	0	0	0	0	0	0.014084507
-36.6	0	0	-26	1	92	1	0.046511628	0.046511628	0.011627907	0.011627907	0.011627907	0.023255814	0.011627907	0.011627907	0	0	0.011627907	0.011627907	0.011627907	0	0.011627907	0.011627907	0.011627907	0	0.011627907	0	0	0.023255814	0.011627907	0	0.023255814	0.011627907	0.011627907	0	0	0.011627907	0	0	0.011627907	0.011627907	0	0	0.011627907	0	0	0.011627907	0.011627907	0.023255814	0.011627907	0	0	0.011627907	0	0	0	0	0	0	0	0.011627907	0	0.011627907	0.011627907	0	0.034883721	0	0	0	0	0	0.023255814	0	0	0	0	0	0	0	0	0	0	0.023255814	0.011627907	0.023255814	0	0.011627907	0.023255814	0	0.023255814	0.011627907	0.011627907	0	0.011627907	0	0.011627907	0.011627907	0.023255814	0.011627907	0	0	0.011627907	0.011627907	0.011627907	0	0	0.011627907	0	0	0.011627907	0.011627907	0	0.011627907	0	0	0	0	0	0.011627907	0	0	0	0.011627907	0	0	0.011627907	0.011627907	0	0.023255814	0	0.011627907	0	0.011627907	0.034883721	0	0	0	0.023255814	0	0	0.011627907	0	0
-52.9	0	0	0	0	0	0	0	0.007042254	0.021126761	0	0.021126761	0.007042254	0	0.007042254	0	0.021126761	0.028169015	0.007042254	0.007042254	0.014084508	0	0	0.014084508	0	0.014084508	0	0.007042254	0.014084508	0	0.007042254	0	0	0	0	0.007042254	0	0.014084507	0.007042254	0.007042254	0.021126761	0.007042254	0	0.014084508	0	0.007042254	0.014084507	0	0.042253522	0.021126761	0	0	0.028169014	0.007042254	0	0	0.035211268	0.007042254	0	0.021126761	0.007042254	0	0.007042254	0	0.014084508	0	0	0	0	0.014084507	0	0.021126761	0.007042254	0.007042254	0.014084508	0.014084508	0	0	0	0.007042254	0	0.049295775	0.007042254	0.007042254	0	0	0	0.028169014	0.007042254	0	0.007042254	0.007042254	0	0	0	0	0	0	0.007042254	0	0	0.007042254	0.014084508	0.021126761	0.007042254	0.028169014	0.007042254	0.021126761	0.007042254	0.007042254	0.007042254	0.021126761	0	0.007042254	0.007042254	0	0.007042254	0	0.014084508	0.007042254	0	0	0.021126761	0	0	0	0.028169014	0	0.014084507	0	0.007042254	0.007042254	0.021126761	0.007042254	0	0	0	0	0	0	0	0.007042254	0.007042254
-84.6	0	0	-65	1	22	1	0.032432433	0.01081081	0.021621621	0	0.005405405	0.005405405	0.016216216	0.005405405	0	0.005405405	0.027027027	0.01081081	0.010810811	0	0.032432432	0	0.010810811	0.005405405	0	0.01081081	0.005405405	0	0.016216216	0.01081081	0.01081081	0.016216216	0.01081081	0	0	0.005405405	0	0	0.01081081	0	0	0.005405405	0.016216216	0.005405405	0	0.01081081	0	0.005405405	0.005405405	0	0.005405405	0.016216216	0.005405405	0.005405405	0	0	0.005405405	0.016216216	0.010810811	0.021621621	0.016216216	0.01081081	0.021621622	0.010810811	0.010810811	0.01081081	0.01081081	0.016216216	0.005405405	0	0	0.010810811	0	0.016216216	0.01081081	0	0	0.005405405	0	0	0.005405405	0.005405405	0.01081081	0	0.016216216	0	0	0.01081081	0.005405405	0	0.005405405	0.005405405	0	0.005405405	0.027027027	0.01081081	0.010810811	0.01081081	0	0	0.005405405	0.005405405	0.005405405	0.005405405	0.005405405	0.005405405	0	0	0	0.021621621	0.005405405	0	0	0.005405405	0.032432433	0.005405405	0.016216216	0.005405405	0	0	0.01081081	0.01081081	0	0.027027027	0	0.005405405	0	0.016216216	0	0.016216216	0.01081081	0.01081081	0.016216216	0.005405405	0.005405405	0	0	0	0.005405405	0.005405405	0.010810811	0
-46.8	-1000	1000	-118	0	0	0	0.034782609	0.017391304	0.008695652	0.017391304	0.017391304	0.008695652	0	0	0	0.008695652	0.008695652	0	0.017391304	0.008695652	0.008695652	0	0	0.008695652	0.008695652	0.008695652	0.008695652	0.017391304	0.017391304	0	0.008695652	0	0.008695652	0	0	0	0.017391304	0	0	0	0	0.008695652	0.008695652	0	0	0.008695652	0.017391304	0.008695652	0.008695652	0.008695652	0	0.017391304	0.008695652	0	0	0.017391304	0	0.008695652	0.026086957	0	0	0.008695652	0.008695652	0	0.017391304	0.008695652	0	0	0.017391304	0.017391304	0	0.008695652	0.026086956	0.008695652	0.017391304	0	0.008695652	0.008695652	0.008695652	0	0.017391304	0.017391304	0	0.008695652	0.017391304	0	0	0.008695652	0	0	0.043478261	0.026086956	0.008695652	0	0.017391304	0	0	0	0	0	0	0	0.008695652	0.026086956	0.008695652	0	0.017391304	0	0.008695652	0.017391304	0	0	0	0	0	0.026086956	0.017391304	0	0.008695652	0.034782609	0	0.008695652	0.008695652	0	0.008695652	0.008695652	0	0	0	0.026086956	0	0	0	0	0	0	0.017391304	0	0	0.008695652	0	0
-63	0	1000	-25	0	0	0	0.005714286	0.011428572	0	0.011428572	0.005714286	0.011428572	0.005714286	0.005714286	0	0.011428572	0.005714286	0	0	0.005714286	0.011428571	0.005714286	0.005714286	0.005714286	0.011428571	0.011428572	0	0	0.011428572	0.011428571	0.005714286	0.017142857	0.011428571	0.005714286	0.005714286	0	0.011428572	0.005714286	0.005714286	0.005714286	0	0.005714286	0.011428571	0.011428571	0	0.005714286	0.011428572	0.005714286	0.005714286	0	0.005714286	0	0	0.017142857	0	0.005714286	0.011428572	0.011428571	0.011428571	0	0.005714286	0.011428571	0.005714286	0.005714286	0.005714286	0.005714286	0.005714286	0.005714286	0.005714286	0.011428571	0.005714286	0.005714286	0.005714286	0.005714286	0.011428571	0	0.005714286	0	0.005714286	0.005714286	0.017142857	0.017142857	0.005714286	0.011428572	0.017142857	0.017142857	0.005714286	0.011428572	0	0.005714286	0.017142857	0.017142857	0.005714286	0.022857143	0.011428572	0.022857143	0.005714286	0.011428572	0.005714286	0	0.005714286	0.005714286	0	0.011428572	0	0.011428571	0.011428572	0.005714286	0.017142857	0	0	0.017142857	0.011428572	0	0.005714286	0.011428572	0.011428572	0.022857143	0.005714286	0.011428571	0	0.005714286	0.011428572	0.005714286	0.011428571	0.005714286	0.005714286	0.011428571	0.011428571	0.005714286	0.011428571	0.005714286	0.005714286	0.005714286	0.011428571	0	0.005714286	0	0.005714286	0.011428572	0	0
-26	0	1000	-252	1	123	0	0.086021505	0	0.032258064	0.010752688	0	0.021505376	0	0	0	0.043010753	0	0	0.021505376	0	0.021505376	0	0	0	0	0.021505376	0	0.010752688	0	0.010752688	0.010752688	0	0.010752688	0	0	0	0.010752688	0.010752688	0	0	0	0.043010753	0.010752688	0	0.010752688	0	0	0.021505376	0.010752688	0	0	0.010752688	0.010752688	0	0	0	0.010752688	0	0	0.010752688	0	0.010752688	0	0.021505376	0.032258065	0	0	0.010752688	0	0.010752688	0	0.021505376	0.021505376	0	0.010752688	0	0.010752688	0	0.043010753	0	0.021505376	0	0	0	0	0.010752688	0	0	0.010752688	0	0	0	0	0.010752688	0	0.010752688	0	0	0.010752688	0	0.010752688	0.010752688	0.010752688	0	0	0.010752688	0.010752688	0.021505376	0.010752688	0	0.010752688	0.010752688	0	0	0.032258065	0.010752688	0.032258064	0	0	0	0	0.021505376	0	0	0.010752688	0.010752688	0	0	0	0	0.010752688	0	0	0	0	0	0	0.021505376	0	0.010752688	0	0
-27.7	0	1000	-95	1	60	1	0.033333333	0.006666667	0.026666667	0.006666667	0.02	0	0.006666667	0.006666667	0.013333333	0.006666667	0.013333333	0	0	0	0.02	0	0.006666667	0.006666667	0.006666667	0.013333333	0	0.006666667	0	0.006666667	0.013333333	0.02	0.013333333	0	0	0.02	0.006666667	0.006666667	0.013333333	0.006666667	0	0.006666667	0	0.02	0	0.006666667	0	0.02	0.013333334	0	0.006666667	0.006666667	0.006666667	0.006666667	0	0.02	0	0.006666667	0.04	0.006666667	0	0.006666667	0.006666667	0	0.006666667	0.006666667	0	0	0	0.006666667	0.013333333	0.006666667	0.006666667	0.013333333	0.026666666	0	0	0	0.013333334	0	0.006666667	0.006666667	0.006666667	0	0.006666667	0.006666667	0.006666667	0.006666667	0.006666667	0.006666667	0.006666667	0.013333333	0	0.006666667	0.02	0.006666667	0.026666667	0	0.006666667	0	0.006666667	0.013333333	0.006666667	0.006666667	0	0.006666667	0.02	0.013333334	0.006666667	0	0	0.006666667	0	0	0	0	0.013333334	0.006666667	0.006666667	0.006666667	0.006666667	0.013333334	0	0	0.013333333	0.013333333	0.013333334	0.013333333	0.006666667	0.013333333	0.006666667	0.006666667	0.006666667	0.006666667	0	0	0.006666667	0	0	0.02	0	0
-26.4	-1000	0	-237	1	162	1	0.015625	0.046875	0	0	0	0.0625	0.015625	0.015625	0	0	0	0.015625	0	0	0	0	0	0	0	0	0.015625	0.03125	0	0.03125	0	0	0.015625	0.015625	0	0	0.015625	0.015625	0	0	0	0	0.015625	0	0	0	0	0	0	0.015625	0	0.015625	0.015625	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.03125	0.015625	0	0	0.015625	0	0	0.03125	0	0	0	0.015625	0	0.03125	0.015625	0.0625	0.03125	0	0.015625	0	0	0	0	0	0	0.015625	0	0	0	0	0	0.015625	0.015625	0	0	0	0	0.015625	0	0	0	0.015625	0.015625	0	0	0.015625	0	0	0	0.015625	0.015625	0.015625	0.015625	0	0	0.015625	0	0	0.015625	0	0	0.015625	0	0	0.03125	0	0.015625	0.015625	0	0	0.015625	0.03125	0	0	0.015625	0	0
-49	0	0	0	0	60	1	0.036923077	0.009230769	0.012307692	0.018461538	0.018461538	0.009230769	0.012307692	0.003076923	0.018461538	0.003076923	0.003076923	0.003076923	0.015384615	0.009230769	0.024615384	0.009230769	0.018461538	0	0.009230769	0.009230769	0.003076923	0.006153846	0.003076923	0.006153846	0.006153846	0.009230769	0.003076923	0.003076923	0.003076923	0.006153846	0.003076923	0.015384615	0.003076923	0.012307692	0.006153846	0.003076923	0.009230769	0.003076923	0	0.006153846	0.009230769	0	0.003076923	0.003076923	0.006153846	0.027692308	0.006153846	0.006153846	0.003076923	0.009230769	0.006153846	0.009230769	0.003076923	0.015384615	0.018461538	0.018461538	0.021538461	0.009230769	0.012307692	0.006153846	0.012307692	0.003076923	0.003076923	0.003076923	0.012307692	0.003076923	0.009230769	0.006153846	0.009230769	0.003076923	0.006153846	0.006153846	0.006153846	0.012307692	0.003076923	0.006153846	0.009230769	0.006153846	0	0.003076923	0.006153846	0.009230769	0.003076923	0.003076923	0.003076923	0.006153846	0.003076923	0.009230769	0	0.006153846	0.003076923	0.003076923	0	0	0.009230769	0	0.009230769	0.003076923	0	0.003076923	0.009230769	0.003076923	0.009230769	0.003076923	0.006153846	0.006153846	0.012307692	0	0.009230769	0.003076923	0.012307692	0.012307692	0.003076923	0	0.003076923	0.009230769	0.009230769	0.012307692	0.003076923	0	0.003076923	0.006153846	0.003076923	0.003076923	0.006153846	0.027692308	0.018461538	0.006153846	0	0.006153846	0.006153846	0.009230769	0.003076923	0.003076923	0.006153846	0.015384615
-47.4	0	331	-206	1	553	0	0.031007752	0.007751938	0	0.015503876	0.015503876	0.015503876	0.015503876	0	0.007751938	0.015503876	0	0.007751938	0	0	0.007751938	0.015503876	0.007751938	0.015503876	0.031007752	0.007751938	0.007751938	0.007751938	0	0.015503876	0	0.031007752	0	0	0	0	0.007751938	0.031007752	0	0	0	0.015503876	0.007751938	0.015503876	0	0	0	0	0.007751938	0	0.007751938	0.007751938	0.015503876	0	0	0.007751938	0	0	0	0.007751938	0	0.007751938	0.007751938	0.007751938	0.015503876	0.007751938	0	0.023255814	0.007751938	0	0.023255814	0.015503876	0	0.007751938	0.007751938	0	0	0.007751938	0	0	0	0.007751938	0.015503876	0.015503876	0	0	0.015503876	0.031007752	0	0.015503876	0.015503876	0.015503876	0.031007752	0	0.023255814	0.015503876	0	0	0.007751938	0	0	0	0	0.015503876	0.007751938	0.023255814	0.007751938	0.023255814	0.007751938	0	0	0	0	0	0.007751938	0.015503876	0	0	0.031007752	0.015503876	0.007751938	0	0	0	0	0	0.007751938	0.015503876	0	0.007751938	0	0.007751938	0	0.007751938	0	0.007751938	0.015503876	0	0	0	0.007751938	0
-12.3	-1000	16	-92	1	161	1	0.014084507	0.014084507	0.042253521	0.014084507	0	0	0.028169014	0.014084507	0.014084507	0.014084507	0.014084507	0.028169014	0.014084507	0.014084507	0	0	0.014084507	0.014084507	0	0	0	0	0	0	0	0.028169014	0	0	0.014084507	0.028169014	0	0	0.014084507	0.014084507	0	0	0.028169014	0.028169014	0	0	0.028169014	0	0.028169014	0	0.014084507	0.028169014	0	0.014084507	0	0.014084507	0	0	0	0	0	0	0	0.014084507	0.014084507	0	0.014084507	0	0	0	0.014084507	0	0	0	0	0	0	0	0.014084507	0	0	0	0	0	0	0.014084507	0	0.014084507	0.014084507	0.014084507	0	0.014084507	0	0	0	0	0	0.042253521	0	0	0.014084507	0	0	0	0.014084507	0	0.014084507	0	0.028169014	0	0	0.014084507	0	0	0	0	0.014084507	0	0.014084507	0	0.028169014	0	0	0	0	0	0	0	0.014084507	0	0	0.028169014	0.042253521	0	0	0.014084507	0.028169014	0	0.014084507	0	0	0
-57.1	-1000	0	-842	1	69	0	0.024390244	0.024390244	0.004878049	0	0.019512195	0.004878049	0.019512195	0.004878049	0.004878049	0.014634147	0.014634146	0	0	0	0.009756098	0	0.009756098	0.009756098	0.014634147	0.014634146	0	0.009756098	0.009756098	0.004878049	0.004878049	0.014634147	0.009756098	0.004878049	0	0.009756098	0.004878049	0.004878049	0.004878049	0.009756098	0.014634147	0.014634147	0.004878049	0.004878049	0	0.004878049	0.024390244	0.014634146	0	0	0.009756098	0.019512195	0.004878049	0	0	0.009756098	0	0.004878049	0.024390244	0.009756098	0.004878049	0	0.009756098	0	0.009756098	0.014634147	0	0.004878049	0.014634147	0	0.019512195	0	0.024390244	0.019512196	0.024390244	0	0	0.004878049	0.009756098	0	0.009756098	0.004878049	0	0	0.004878049	0	0.009756098	0.004878049	0.004878049	0	0	0.019512195	0	0	0.004878049	0.009756098	0.009756098	0	0.004878049	0	0.024390244	0	0.009756098	0.014634147	0.019512195	0.009756098	0	0.004878049	0.019512196	0.004878049	0.004878049	0.009756098	0.004878049	0	0	0.009756098	0.004878049	0.009756098	0.009756098	0	0	0.009756098	0.009756098	0.009756098	0.004878049	0	0	0.009756098	0	0.014634147	0.004878049	0.004878049	0.014634147	0.004878049	0.004878049	0	0.014634147	0.014634147	0	0.004878049	0.004878049	0.004878049
-32.6	-1000	0	-149	1	78	0	0.046728972	0.018691589	0.018691589	0.018691589	0.009345794	0	0.009345794	0.009345794	0.018691588	0	0.009345794	0.009345794	0.018691588	0.018691588	0	0	0	0	0.009345794	0.009345794	0	0.009345794	0	0.018691588	0	0.009345794	0	0.009345794	0	0	0.028037383	0.009345794	0.009345794	0.009345794	0.018691588	0	0.018691588	0	0	0	0	0.009345794	0.009345794	0.018691588	0	0.009345794	0	0.009345794	0.009345794	0	0.009345794	0.009345794	0.009345794	0	0	0.009345794	0.009345794	0	0.009345794	0	0	0	0	0.009345794	0.018691589	0.009345794	0	0.009345794	0.009345794	0	0.009345794	0	0.018691588	0.018691588	0.018691588	0	0.009345794	0.009345794	0	0.009345794	0.009345794	0	0	0	0	0.018691588	0	0.009345794	0.009345794	0.009345794	0	0.009345794	0.009345794	0	0	0	0.028037383	0	0.009345794	0.009345794	0.009345794	0.009345794	0	0.009345794	0	0	0.009345794	0	0	0	0.009345794	0.018691588	0	0	0.009345794	0	0	0	0	0	0.018691589	0.028037383	0.009345794	0.018691588	0.009345794	0	0.037383178	0.009345794	0.009345794	0	0	0	0	0.028037383	0	0
-61.1	0	1000	-306	0	68	1	0.037344399	0.012448133	0.012448133	0.004149378	0.029045643	0.004149378	0.01659751	0	0.016597511	0	0.020746888	0	0	0.008298755	0.008298755	0	0.012448133	0.008298756	0.020746888	0.008298756	0.004149378	0.012448133	0	0	0.008298756	0.008298756	0.004149378	0.008298755	0.004149378	0.012448133	0	0.008298756	0.012448133	0.004149378	0.004149378	0	0.008298756	0.012448133	0	0.033195021	0.016597511	0.020746888	0.008298756	0.008298756	0	0	0	0.008298755	0	0.008298756	0.01659751	0	0.004149378	0	0.012448133	0.004149378	0.004149378	0.004149378	0.004149378	0.016597511	0.004149378	0.004149378	0.004149378	0.008298755	0.008298756	0	0.037344398	0	0.008298755	0.004149378	0.004149378	0.004149378	0.008298755	0	0	0.004149378	0	0.004149378	0.004149378	0	0.012448133	0.004149378	0.012448133	0.004149378	0	0.020746888	0	0.008298756	0.004149378	0	0.012448133	0.012448133	0	0	0.012448133	0.012448133	0.012448133	0.004149378	0.008298755	0.008298755	0.020746888	0.008298756	0.01659751	0.008298755	0.004149378	0.004149378	0.004149378	0.004149378	0	0	0.008298755	0.004149378	0.012448133	0.004149378	0.01659751	0.029045644	0.008298756	0.004149378	0	0.008298755	0	0.008298756	0	0.012448133	0.004149378	0.012448133	0.004149378	0	0	0	0.012448133	0.016597511	0	0	0	0.004149378
-17.4	-544	0	-7	1	85	1	0.072727273	0.036363636	0	0	0.018181818	0.018181818	0	0	0.018181818	0	0.018181818	0	0	0	0	0	0	0.018181818	0.018181818	0.036363636	0.018181818	0.018181818	0	0	0	0	0	0	0	0	0	0	0.036363636	0	0	0	0	0	0	0.018181818	0	0.018181818	0	0	0	0	0	0.018181818	0	0.018181818	0.018181818	0	0.018181818	0	0.036363636	0	0	0	0	0	0.018181818	0.036363636	0.018181818	0	0	0	0.018181818	0.018181818	0.036363636	0.018181818	0	0.036363636	0	0.036363636	0.072727272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018181818	0.018181818	0	0.036363636	0	0	0	0	0	0.018181818	0	0.018181818	0	0	0	0	0.036363636	0	0.018181818	0	0.036363636	0	0	0	0	0	0	0	0	0.018181818	0	0	0	0	0	0	0
-19.3	-1000	1000	-36	0	19	0	0.027586207	0.020689655	0	0.006896552	0.006896552	0.006896552	0.006896552	0.013793104	0.006896552	0.013793103	0.006896552	0.006896552	0.020689655	0.006896552	0.034482758	0.006896552	0.013793104	0	0.006896552	0.006896552	0.013793104	0.006896552	0.006896552	0	0	0.006896552	0	0.006896552	0.006896552	0	0	0	0.006896552	0.006896552	0	0	0	0.013793103	0.006896552	0.006896552	0.020689655	0.006896552	0	0	0	0.020689655	0.006896552	0	0.006896552	0.006896552	0.006896552	0.006896552	0.020689655	0.006896552	0.006896552	0.013793103	0.027586207	0.027586206	0.013793103	0	0	0	0.006896552	0	0	0.006896552	0.013793104	0.006896552	0	0	0.006896552	0	0	0	0	0.006896552	0.013793103	0.013793104	0.006896552	0	0.013793104	0.013793104	0.006896552	0.006896552	0.006896552	0.020689655	0	0.020689655	0.006896552	0.006896552	0.006896552	0.013793104	0.006896552	0	0	0	0.006896552	0.006896552	0.013793104	0.020689655	0	0	0.013793103	0.006896552	0	0	0.013793104	0	0.013793104	0.006896552	0	0.006896552	0.006896552	0.006896552	0.006896552	0.020689655	0	0.013793104	0	0	0.006896552	0.006896552	0	0.013793104	0	0.020689655	0.006896552	0.006896552	0.006896552	0	0.006896552	0	0.006896552	0.013793103	0.006896552	0.006896552
-13.4	-12	1000	-136	0	6	0	0.058823529	0	0.014705882	0.029411764	0	0	0	0.014705882	0.014705882	0	0	0	0.014705882	0	0.014705882	0	0	0	0.014705882	0.014705882	0	0	0	0	0.014705882	0.014705882	0	0	0	0	0.029411764	0	0	0.044117647	0	0.014705882	0.014705882	0.014705882	0	0.014705882	0	0	0.014705882	0	0	0.014705882	0.014705882	0	0	0	0.014705882	0	0.044117647	0.014705882	0	0	0	0	0	0	0	0.014705882	0	0.014705882	0	0.014705882	0	0.014705882	0.014705882	0.014705882	0	0.014705882	0	0.014705882	0.029411765	0	0	0.029411764	0	0	0.014705882	0	0	0.014705882	0.014705882	0.014705882	0	0	0.029411764	0	0.014705882	0	0	0	0.014705882	0	0	0.029411764	0	0	0.029411764	0	0.014705882	0	0.029411764	0.029411764	0	0	0	0	0	0.014705882	0	0	0	0	0	0.014705882	0	0	0	0	0	0.029411765	0.014705882	0.014705882	0	0	0	0	0	0	0	0.014705882	0	0
-36.5	0	13	-72	0	96	0	0.051724138	0.017241379	0.025862069	0.00862069	0	0.025862069	0.034482758	0.017241379	0.00862069	0.01724138	0.00862069	0.00862069	0.00862069	0	0	0	0	0.00862069	0	0	0.00862069	0.025862069	0.01724138	0.00862069	0.00862069	0	0.01724138	0.00862069	0.00862069	0	0	0.01724138	0.00862069	0.025862069	0.00862069	0	0.00862069	0.01724138	0	0	0	0.01724138	0	0	0	0.00862069	0.00862069	0	0	0	0	0	0	0	0	0	0	0	0.00862069	0.00862069	0.00862069	0	0.00862069	0.00862069	0.01724138	0	0	0	0	0	0.00862069	0	0.00862069	0	0	0.017241379	0.00862069	0.034482758	0	0	0.01724138	0.017241379	0	0.017241379	0.00862069	0.00862069	0	0.025862069	0	0	0	0.00862069	0	0	0	0.00862069	0.00862069	0	0	0.00862069	0.01724138	0.034482759	0.00862069	0.01724138	0.025862069	0.00862069	0.00862069	0	0.00862069	0	0.00862069	0.00862069	0	0	0	0	0.01724138	0	0	0	0.00862069	0	0	0	0.00862069	0.017241379	0.01724138	0	0	0	0.00862069	0	0.00862069	0.025862069	0	0.00862069
